Store Code,DC Code,DC Name,Nama Toko,Kelurahan,Kecamatan,Kab/Kota,Latitude,Longitude,Tipe
TG36,KY10,BALARAJA,PLUIT KARANG UTARA [PKUT],PLUIT,PENJARINGAN,KOTA JAKARTA UTARA,-6.111720,106.779150,ALFAMART
TG37,KY10,BALARAJA,BOJONG,PEDURENAN,KARANG TENGAH,KABUPATEN TANGERANG,-6.216972,106.493722,ALFAMART
TG38,KY10,BALARAJA,CENDRAWASIH,PAJANG,BENDA,KABUPATEN TANGERANG,-6.118882,106.667862,ALFAMART
TG39,KY11,BALARAJA,DUTA BINTARO/F [DTBO],PAKU JAYA,SERPONG UTARA,KOTA TANGERANG,-6.231250,106.678540,ALFAMART
TG40,KY11,BALARAJA,APT EMERALD BINTARO [AEBT],PERIGI,PONDOK AREN,KOTA TANGERANG,-6.180980,106.661180,ALFAMART
TG41,KY11,BALARAJA,SITANALA,CIKUYA,SOLEAR,KABUPATEN TANGERANG,-6.326090,106.418590,ALFAMART
TG42,KY10,BALARAJA,SEPATAN II,PARUNG PANJANG,PARUNG PANJANG,KABUPATEN TANGERANG,-6.137394,106.576980,ALFAMART
TG43,KY10,BALARAJA,BUARAN JATI,BUARAN JATI,SUKADIRI,KOTA TANGERANG,-6.215940,106.638890,ALFAMART
TG44,KY10,BALARAJA,PERMATA SEPATAN,KAMAL MUARA,PENJARINGAN,KOTA TANGERANG,-6.215760,106.636390,ALFAMART
TG45,KY11,BALARAJA,RUKO BOLSENA 3 [RKB3],CURUG SANGERENG,KELAPA DUA,KABUPATEN TANGERANG,-6.263974,106.618697,ALFAMART
TG46,KY11,BALARAJA,SUNAN GIRI,TALAGA,CIKUPA,KABUPATEN TANGERANG,-6.241250,106.512450,ALFAMART
TG47,KY10,BALARAJA,TEMBAGA KARAWACI,BENCONGAN INDAH,TANGERANG,KAB. TANGERANG,-6.212962,106.596578,ALFAMART
TG49,KY10,BALARAJA,CIBETOK [CBTO],CIBETOK,GUNUNG KALER,KABUPATEN TANGERANG,-6.128317,106.392651,ALFAMART
TG50,KY11,BALARAJA,PASMOD PARAMOUNT [PDPR],CURUG SANGERENG,KELAPA DUA,KOTA TANGERANG,-6.247079,106.622058,ALFAMART
TG51,KY11,BALARAJA,FRESH MARKET BINTARO [FMBO],PERIGI,PONDOK AREN,KOTA TANGERANG SELATAN,-6.274520,106.728750,ALFAMART
TG52,KY10,BALARAJA,BENDA RAYA 2 [BND2],KAMAL,KALIDERES,KABUPATEN TANGERANG,-6.110091,106.698187,ALFAMART
TG53,KY10,BALARAJA,RAYA TOBAT 2 [RTB2],TOBAT,BALARAJA,KABUPATEN TANGERANG,-6.190016,106.437486,ALFAMART
TG54,KZ01,CIKOKOL,RUKO AZORES [RKAZ],PORIS PLAWAD INDAH,CIPONDOH,KOTA TANGERANG,-6.197241,106.659602,ALFAMART
TG55,KY10,BALARAJA,PURI BETA,LARANGAN UTARA,LARANGAN,KOTA TANGERANG,-6.230356,106.724994,ALFAMART
TG56,KY11,BALARAJA,MUKA KUNING PARADISE 1-BATAM,BLOKANG,BANDUNG,KABUPATEN TANGERANG,-6.205680,106.292847,ALFAMART
TG57,KY10,BALARAJA,SUMUR DAON [SDON],SUKA MANAH,RAJEG,KABUPATEN TANGERANG,-6.125579,106.516256,ALFAMART
TG58,KY10,BALARAJA,RUKO TERRACE 9 [TRC9],WANA KERTA,SINDANG JAYA,KOTA TANGERANG,-6.210200,106.636980,ALFAMART
TG59,KY10,BALARAJA,JL B TELUK GONG [JTGG],PISANGAN JAYA,SEPATAN,KOTA TANGERANG,-6.208360,106.641660,ALFAMART
TG60,KY10,BALARAJA,GOLDEN STONE,BOJONG NANGKA,KELAPA DUA,KAB. TANGERANG,-6.258750,106.612450,ALFAMART
TG61,KY10,BALARAJA,KAPUK RAYA 4 [KPR4],CIBODAS BARU,CIBODAS,KOTA TANGERANG,-6.209108,106.630346,ALFAMART
TG62,KY10,BALARAJA,UJAN MAS KEPAHIANG,JATI WARINGIN,MAUK,KABUPATEN TANGERANG,-6.081833,106.545587,ALFAMART
TG63,KY10,BALARAJA,JL. H JUHRI,MERUYA SELATAN,KEMBANGAN,KOTA JAKARTA BARAT,-6.210041,106.732909,ALFAMART
TG64,KY11,BALARAJA,BP WEST JORR [BPWJ],BULAKAN,CIBEBER,KOTA TANGERANG,-6.177600,106.728770,ALFAMART
TG65,KY10,BALARAJA,KP MELAYU TIMUR,KAMPUNG MELAYU TIMUR,TELUKNAGA,KAB. TANGERANG,-6.073217,106.650194,ALFAMART
TG66,KY10,BALARAJA,RUKO DIAMOND [ROMD],CENGKARENG TIMUR,CENGKARENG,KABUPATEN TANGERANG,-6.130742,106.734363,ALFAMART
TG67,KY11,BALARAJA,GRAHA RAYA 5 [GHAA],PAKU JAYA,SERPONG UTARA,KOTA TANGERANG SELATAN,-6.236520,106.688750,ALFAMART
TG68,KY10,BALARAJA,SADAR RAYA NO 56,MERUYA UTARA,KEMBANGAN,KOTA JAKARTA BARAT,-6.193394,106.755819,ALFAMART
TG69,KY10,BALARAJA,BP IMAM BONJOL,BOJONGJAYA,KARAWACI,KOTA TANGERANG,-6.198599,106.621696,ALFAMART
TG70,KY10,BALARAJA,HASAN BASRI 110 RANTAU,PANUNGGANGAN TIMUR,PINANG,KOTA TANGERANG,-6.228561,106.650894,ALFAMART
TG71,KY10,BALARAJA,ARTERI KELAPA GADING,RAWA BUAYA,CENGKARENG,KOTA TANGERANG,-6.200260,106.639638,ALFAMART
TG73,KY11,BALARAJA,PUNCAK BOULEVARD,KADU SIRUNG,PAGEDANGAN,KABUPATEN TANGERANG,-6.300543,106.606207,ALFAMART
TG74,KY10,BALARAJA,RUKO DE MANSION,KUNCIRAN,PINANG,KOTA TANGERANG,-6.229131,106.659970,ALFAMART
TG75,KY11,BALARAJA,GANDAMEKAR KADUNGORA,PONDOK BETUNG,PONDOK AREN,KOTA TANGERANG SELATAN,-6.273418,106.744546,ALFAMART
TG76,KY10,BALARAJA,AEROLAND [AEND],KARET KUNINGAN,SETIABUDI,KOTA TANGERANG,-6.134520,106.698750,ALFAMART
TG77,KY10,BALARAJA,AIR PAKU,PABUARAN TUMPENG,KARAWACI,KOTA TANGERANG,-6.168210,106.613750,ALFAMART
TG78,KZ01,CIKOKOL,MODERLAND BOULEVARD [MDBD],KELAPA INDAH,TANGERANG,KOTA TANGERANG,-6.200260,106.639638,ALFAMART
TG79,KY10,BALARAJA,KYAI H. HASAN ARIF CIPICUNG,TANJUNG PASIR,TELUKNAGA,KOTA TANGERANG,-6.198537,106.643629,ALFAMART
TG80,KY10,BALARAJA,T3 DOMESTIK PARKIRAN [T3DP],PAJANG,BENDA,KABUPATEN TANGERANG,-6.117911,106.668565,ALFAMART
TG81,KY10,BALARAJA,SUDIRMAN KELAWAT 1,CIBODAS BARU,CIBODAS,KOTA TANGERANG,-6.206457,106.605498,ALFAMART
TG82,KY10,BALARAJA,LINTAS BANJAR AGUNG,BOJONG RENGED,TELUKNAGA,KOTA TANGERANG,-6.227470,106.621470,ALFAMART
TG83,KY10,BALARAJA,JOGLO 5/F [JGO5],LARANGAN INDAH,LARANGAN,KABUPATEN TANGERANG,-6.214520,106.742150,ALFAMART
TG84,KY10,BALARAJA,PURI JAYA 2 [PIAA],SUKAASIH,PASAR KEMIS,KOTA TANGERANG,-6.222706,106.623548,ALFAMART
TG86,KY10,BALARAJA,JL MASJID NURUL IMAN [JDLI],DURI KOSAMBI,CENGKARENG,KOTA TANGERANG,-6.181528,106.722052,ALFAMART
TG87,KY10,BALARAJA,SBM BUNDA MULYA [SBA],PETUKANGAN UTARA,PESANGGRAHAN,KOTA JAKARTA UTARA,-6.128750,106.828750,ALFAMART
TG88,KY11,BALARAJA,RAWA BUNTU UTARA 2 [RNUA],RAWA BUNTU,SERPONG,KOTA TANGERANG,-6.182700,106.658100,ALFAMART
TG89,KY10,BALARAJA,CIJULANG 2,TEGAL ALUR,KALIDERES,KOTA TANGERANG,-6.124876,106.711364,ALFAMART
TG90,KY10,BALARAJA,WALANDA MARAMIS TDO,BENDA,BENDA,KOTA TANGERANG,-6.128750,106.665420,ALFAMART
TG91,KY10,BALARAJA,CIKAMPAK BOGOR,PANGARENGAN,RAJEG,KABUPATEN TANGERANG,-6.109388,106.484769,ALFAMART
TG92,KY10,BALARAJA,TAMAN DUTA,KRESEK,KRESEK,KABUPATEN TANGERANG,-6.121656,106.378835,ALFAMART
TG93,KY11,BALARAJA,RUKO BSD SEKTOR 7 [RBSR],LENGKONG WETAN,SERPONG,KOTA TANGERANG,-6.177553,106.658040,ALFAMART
TG94,KY11,BALARAJA,RUKO THE SAVIA [RTSA],CIATER,SERPONG,KOTA TANGERANG SELATAN,-6.308844,106.698708,ALFAMART
TG95,KY10,BALARAJA,PERMATA TAMAN SURYA,PEGADUNGAN,KALIDERES,KOTA JAKARTA BARAT,-6.130705,106.707851,ALFAMART
TG96,KY10,BALARAJA,KEDAUNG BARAT,KEDAUNG BARAT,SEPATAN TIMUR,KAB. TANGERANG,-6.126040,106.613025,ALFAMART
TG97,KY10,BALARAJA,SADAI 334,GINTUNG,SUKADIRI,KABUPATEN TANGERANG,-6.095599,106.556759,ALFAMART
TG98,KY10,BALARAJA,TAMAN PABUARAN [TAPN],PABUARAN,KARAWACI,KOTA TANGERANG,-6.181937,106.620070,ALFAMART
TG99,KZ01,CIKOKOL,MARGOREJO,PAKOJAN,PINANG,KOTA TANGERANG,-6.221450,106.661240,ALFAMART
TGE1,DC_REG,DC REGIONAL,GATSU TIMUR 608,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TH01,KY10,BALARAJA,MERDEKA RAYA 2 [MKY2],CIMONE JAYA,KARAWACI,KOTA TANGERANG,-6.185483,106.617663,ALFAMART
TH02,KZ01,CIKOKOL,SKANDINAVIA TANGCITY [SATC],BABAKAN,TANGERANG,KOTA TANGERANG,-6.194837,106.632844,ALFAMART
TH03,KY10,BALARAJA,H.NIMIN [HNIM],RAWA BUAYA,CENGKARENG,KOTA TANGERANG,-6.214850,106.629520,ALFAMART
TH06,KY10,BALARAJA,MOCH. TOHA 377,PLUIT,PENJARINGAN,KOTA TANGERANG,-6.216250,106.631040,ALFAMART
TH07,KY10,BALARAJA,RUKO SHIBUYA [RKSY],LEMO,TELUKNAGA,KOTA TANGERANG,-6.214220,106.630350,ALFAMART
TH08,KY11,BALARAJA,UJUNG BERUNG 61,LENGKONG KULON,PAGEDANGAN,KABUPATEN TANGERANG,-6.290548,106.627576,ALFAMART
TH09,KY11,BALARAJA,ACADEMIA BOULEVARD [AABR],PANONGAN,PANONGAN,KABUPATEN TANGERANG,-6.273961,106.525681,ALFAMART
TH10,KY11,BALARAJA,APT SERPONG GARDEN [APSN],CIBOGO,CISAUK,KOTA TANGERANG SELATAN,-6.176891,106.653558,ALFAMART
TH11,KY11,BALARAJA,SURYA SUMANTRI 82,LENGKONG KULON,PAGEDANGAN,KOTA TANGERANG,-6.175250,106.649170,ALFAMART
TH12,KY11,BALARAJA,PABEAN,TIGARAKSA,TIGARAKSA,KOTA TANGERANG,-6.164810,106.658060,ALFAMART
TH13,KY11,BALARAJA,KELENTENG,TALAGA,CIKUPA,KABUPATEN TANGERANG,-6.224218,106.509021,ALFAMART
TH14,KY10,BALARAJA,CISARANTEN,KEMBANGAN SELATAN,KEMBANGAN,KOTA TANGERANG,-6.210230,106.629010,ALFAMART
TH15,KY11,BALARAJA,THE AVENUE [TAVE],SUKA MULYA,CIKUPA,KOTA TANGERANG,-6.165510,106.651970,ALFAMART
TH16,KY11,BALARAJA,ANNIVA JUNCTION/F [ANJT],MEDANG,PAGEDANGAN,KOTA TANGERANG,-6.161680,106.647360,ALFAMART
TH17,KY11,BALARAJA,DRAJAT,CISAUK,CISAUK,KABUPATEN TANGERANG,-6.340352,106.621572,ALFAMART
TH18,KY10,BALARAJA,PEAK AVENUE PLAZA [PKNL],PANUNGGANGAN BARAT,CIBODAS,KOTA TANGERANG,-6.205910,106.628300,ALFAMART
TH19,KY11,BALARAJA,BEVERLY LAKE/F [BVLK],CIKUDA,PARUNG PANJANG,KOTA TANGERANG,-6.163570,106.643980,ALFAMART
TH20,KY10,BALARAJA,CIHANJUANG 175,RAJEGMULYA,RAJEG,KOTA TANGERANG,-6.199440,106.630770,ALFAMART
TH21,KY11,BALARAJA,CILEDUG 2,MEKAR BAKTI,PANONGAN,KABUPATEN TANGERANG,-6.255637,106.525672,ALFAMART
TH24,KY10,BALARAJA,PANYINGKIRAN,LEMO,TELUKNAGA,KOTA TANGERANG,-6.234900,106.619520,ALFAMART
TH25,KY10,BALARAJA,MARGACINTA,SALEMBARAN,KOSAMBI,KABUPATEN TANGERANG,-6.044614,106.693405,ALFAMART
TH26,KY11,BALARAJA,PEREMPATAN TAPOS [PRTP],TAPOS,TIGARAKSA,KABUPATEN TANGERANG,-6.299105,106.477063,ALFAMART
TH28,KY11,BALARAJA,RUKO MELODY/F [RMLD],TRUKO,KANGKUNG,KABUPATEN TANGERANG,-6.261250,106.618750,ALFAMART
TH29,KY10,BALARAJA,PERKEBUNAN RAYA/F [PRY],BENCONGAN INDAH,KELAPA DUA,KOTA TANGERANG,-6.219130,106.610280,ALFAMART
TH30,KY10,BALARAJA,TENIS RAYA/F [TNSR],CILEUNGSI KIDUL,CILEUNGSI,KOTA TANGERANG,-6.232870,106.617430,ALFAMART
TH31,KY10,BALARAJA,TANJUNGSARI 119,PANUNGGANGAN TIMUR,PINANG,KOTA TANGERANG,-6.225794,106.657278,ALFAMART
TH32,KY11,BALARAJA,LEUWIMUNDING,MEKAR BAKTI,PANONGAN,KOTA TANGERANG,-6.189510,106.642010,ALFAMART
TH33,KY10,BALARAJA,JL SAWAH DALAM [JSWD],GONDRONG,CIPONDOH,KOTA TANGERANG,-6.233040,106.612790,ALFAMART
TH34,KY10,BALARAJA,RUKO RGIE [RGIE],KAMAL MUARA,PENJARINGAN,KABUPATEN TANGERANG,-6.087794,106.742823,ALFAMART
TH35,KY10,BALARAJA,H CEPE [CEPE],PINANG,PINANG,KOTA TANGERANG,-6.214520,106.678540,ALFAMART
TH36,KY11,BALARAJA,RUKO GITA CURUG [RKGC],CURUG WETAN,CURUG,KABUPATEN TANGERANG,-6.270654,106.556344,ALFAMART
TH37,KZ01,CIKOKOL,HASYIM CIPONDOH 2 [HCP2],CIPONDOH,CIPONDOH,KOTA TANGERANG,-6.189520,106.671250,ALFAMART
TH38,KY10,BALARAJA,BATAVIA RAJEG [BVRJ],CISAUK,CISAUK,KABUPATEN TANGERANG,-6.138767,106.537001,ALFAMART
TH39,KY11,BALARAJA,FRESH KOTA BUKIT INDAH,MEDANG,PAGEDANGAN,KOTA TANGERANG,-6.184910,106.649640,ALFAMART
TH40,KY11,BALARAJA,TERM 3 GATE 19 [T3GT],TERMAS,KARANGRAYUNG,KOTA SEMARANG,-7.103080,110.747980,ALFAMART
TH41,KY11,BALARAJA,RUKO ARISTOTELES,MEDANG,KELAPA DUA,KAB. TANGERANG,-6.257941,106.608817,ALFAMART
TH42,KZ01,CIKOKOL,SLTN AGUNG TIRTAYASA 2,KUNCIRAN INDAH,PINANG,KOTA TANGERANG,-6.220683,106.674944,ALFAMART
TH43,KY10,BALARAJA,DT GADING SERPONG [DTGS],MEDANG,PAGEDANGAN,KOTA TANGERANG SELATAN,-6.264569,106.617904,ALFAMART
TH44,KY11,BALARAJA,GRIYA HIJAU RAYA/F [GHA],PAKU ALAM,SERPONG UTARA,KOTA TANGERANG SELATAN,-6.241250,106.658740,ALFAMART
TH45,KY11,BALARAJA,TIKUKUR,CIJANTRA,PAGEDANGAN,KOTA TANGERANG,-6.184650,106.645200,ALFAMART
TH46,KY10,BALARAJA,CIMAREME 24,TEGAL ALUR,KALIDERES,KABUPATEN TANGERANG,-6.109151,106.710925,ALFAMART
TH47,KY11,BALARAJA,LETNAN SUTOPO [LTSP],LENGKONG GUDANG TIMUR,SERPONG,KOTA TANGERANG SELATAN,-6.301250,106.681240,ALFAMART
TH48,KY10,BALARAJA,SOKLAT,PASIRKAREUMBI,SUBANG,KOTA TANGERANG,-6.221450,106.708750,ALFAMART
TH49,KY11,BALARAJA,CARAKA BUANA [CRKA],PONDOK KARYA,PONDOK AREN,KOTA TANGERANG,-6.185190,106.642040,ALFAMART
TH50,KY10,BALARAJA,ANANDA ISLAMIC SCHOO/F [ADIS],JURUMUDI,BENDA,KABUPATEN BEKASI,-6.281320,107.006150,ALFAMART
TH51,KY10,BALARAJA,BANJARAN,KARET,SEPATAN,KOTA TANGERANG,-6.220220,106.601640,ALFAMART
TH52,KY11,BALARAJA,BODOGOL,RAWA BUNTU,SERPONG,KOTA TANGERANG,-6.185490,106.640200,ALFAMART
TH53,KY11,BALARAJA,PERMATA MEDANG,MEDANG,KELAPA DUA,KAB. TANGERANG,-6.182820,106.638200,ALFAMART
TH54,KY11,BALARAJA,BABAKAN CIPARAY,PEGADINGAN,KRAMATWATU,KOTA TANGERANG SELATAN,-6.241250,106.628750,ALFAMART
TH56,KY10,BALARAJA,KELAPA GADING BARAT [KPGB],PAKULONAN BARAT,KELAPA DUA,KOTA TANGERANG,-6.231429,106.628330,ALFAMART
TH57,KY10,BALARAJA,RAWA BUAYA 2/F [RBY2],RAWA BUAYA,CENGKARENG,KABUPATEN TANGERANG,-6.157277,106.730766,ALFAMART
TH58,KY10,BALARAJA,TERMINAL 1A [TM1A],BULAKAN,CIBEBER,KOTA TANGERANG,-6.128750,106.654210,ALFAMART
TH60,KY10,BALARAJA,PASIFIC GARDEN [PFGN],PANUNGGANGAN TIMUR,PINANG,KOTA JAKARTA UTARA,-6.134300,106.837720,ALFAMART
TH62,KY11,BALARAJA,SINGABANGSA TENJO [SSTJ],SINGABANGSA,TENJO,KOTA TANGERANG,-6.189450,106.636400,ALFAMART
TH63,KY10,BALARAJA,RS METRO M. TOHA [RSMT],BUGEL,KARAWACI,KOTA TANGERANG,-6.171265,106.609700,ALFAMART
TH64,KY10,BALARAJA,MUHASIM DJIDAN [MHSD],SEMANAN,KALIDERES,KOTA TANGERANG,-6.165289,106.693161,ALFAMART
TH65,KY10,BALARAJA,KSB T1 SOETA /F [KST1],BULAKAN,CIBEBER,KOTA TANGERANG,-6.211720,106.607750,ALFAMART
TH66,KY10,BALARAJA,KAWALI,PAJANG,BENDA,KOTA TANGERANG,-6.122964,106.654752,ALFAMART
TH67,KY10,BALARAJA,BUNISEURI,KAMAL MUARA,PENJARINGAN,KABUPATEN BEKASI,-6.237240,107.007330,ALFAMART
TH68,KY10,BALARAJA,PERMATA BANDARA [PMBD],SUNGAI BAMBU,TANJUNG PRIOK,KOTA TANGERANG,-6.128750,106.688750,ALFAMART
TH69,KY11,BALARAJA,RAYA SOLEAR [RSLR],CIREUNDEU,SOLEAR,KABUPATEN TANGERANG,-6.299826,106.413069,ALFAMART
TH70,KY10,BALARAJA,SUVARNA SUTERA [SVST],SUKA HARJA,SINDANG JAYA,KOTA TANGERANG,-6.219130,106.610280,ALFAMART
TH71,KY11,BALARAJA,GRIYA PARUNG PANJANG [GRPP],KABASIRAN,PARUNG PANJANG,KABUPATEN TANGERANG,-6.358266,106.583128,ALFAMART
TH72,KY10,BALARAJA,HAUR GEULIS 3,LENGKONG GUDANG TIMUR,SERPONG,KOTA TANGERANG,-6.220580,106.610990,ALFAMART
TH73,KY10,BALARAJA,VILLA GRAND TOMANG 2/F [VGT2],PERIUK,PERIUK,KOTA TANGERANG,-6.166845,106.597024,ALFAMART
TH74,KY11,BALARAJA,PASIR KOJA 104,BULAKAN,CIBEBER,KOTA TANGERANG SELATAN,-6.315420,106.738750,ALFAMART
TH75,KY11,BALARAJA,RAYA TIGARAKSA,TIGARAKSA,TIGARAKSA,KAB. TANGERANG,-6.262415,106.466751,ALFAMART
TH76,KY11,BALARAJA,HIVE PARC [HVPC],KADU,CURUG,KABUPATEN TANGERANG,-6.265410,106.628750,ALFAMART
TH77,KY10,BALARAJA,MERUYA ILIR 4/F [MUI4],MERUYA UTARA,KEMBANGAN,KOTA JAKARTA BARAT,-6.198300,106.759895,ALFAMART
TH78,KY11,BALARAJA,RUKO FIORENZA [RKFZ],CIAKAR,PANONGAN,KABUPATEN TANGERANG,-6.260303,106.529432,ALFAMART
TH79,KY11,BALARAJA,CISANGKAN,SUKAMULYA,RUMPIN,KABUPATEN TANGERANG,-6.367619,106.635940,ALFAMART
TH80,KY11,BALARAJA,RUKO PRIMA ARYANA,SUKA BAKTI,CURUG,KAB. TANGERANG,-6.254867,106.573547,ALFAMART
TH81,KY10,BALARAJA,CLUSTER NAURA/F [CTNR],SUKAMANTRI,PASAR KEMIS,KABUPATEN TANGERANG,-6.158735,106.557062,ALFAMART
TH82,KZ01,CIKOKOL,ARTERI TANAH TINGGI/F [ATNT],TANAH TINGGI,TANGERANG,KOTA TANGERANG,-6.176891,106.653558,ALFAMART
TH83,KY10,BALARAJA,FRESH LEDENG 237,RAJEGMULYA,RAJEG,KABUPATEN TANGERANG,-6.111650,106.539705,ALFAMART
TH84,KY10,BALARAJA,CISITU,KARANG MULYA,KARANG TENGAH,KOTA TANGERANG,-6.224290,106.591470,ALFAMART
TH85,KY10,BALARAJA,KRONJO 2/F [KRJ2],KRONJO,KRONJO,KABUPATEN TANGERANG,-6.061036,106.425649,ALFAMART
TH86,KY11,BALARAJA,PAGEDANGAN 5/F [PAG5],PAGEDANGAN,PAGEDANGAN,KABUPATEN TANGERANG,-6.294646,106.629740,ALFAMART
TH87,KY10,BALARAJA,GEMPOL SARI [GESA],GEMPOL SARI,SEPATAN TIMUR,KOTA TANGERANG,-6.138750,106.621450,ALFAMART
TH88,KY10,BALARAJA,KAPUK RAYA [KURY],KAMAL MUARA,PENJARINGAN,KOTA JAKARTA UTARA,-6.141250,106.761240,ALFAMART
TH89,KY11,BALARAJA,APT SKY HOUSE [ASKH],SAMPORA,CISAUK,KOTA TANGERANG SELATAN,-6.303712,106.646364,ALFAMART
TH90,KY10,BALARAJA,DT JALUR SUTERA [DTJS],KUNCIRAN,PINANG,KOTA TANGERANG,-6.218870,106.596580,ALFAMART
TH91,KY10,BALARAJA,PAKUHAJI 3,PAKU HAJI,PAKUHAJI,KAB. TANGERANG,-6.070260,106.591844,ALFAMART
TH93,KY11,BALARAJA,PAJAGAN JAYANTI [PJGJ],CIKANDE,JAYANTI,KOTA TANGERANG,-6.192650,106.637700,ALFAMART
TH94,KY10,BALARAJA,CIHAMPELAS 312 A,GANDA RIA,MEKARBARU,KABUPATEN TANGERANG,-6.100751,106.406207,ALFAMART
TH95,KY10,BALARAJA,RAYA PERANCIS [RPRS],BENDA,BENDA,KABUPATEN TANGERANG,-6.098171,106.687080,ALFAMART
TH96,KY10,BALARAJA,SUDIRMAN,KARANG ANYAR,ASTANAANYAR,KABUPATEN TANGERANG,-6.086963,106.733219,ALFAMART
TH97,KY11,BALARAJA,SINDANG SIRNA,CISAUK,CISAUK,KOTA TANGERANG SELATAN,-6.326906,106.622342,ALFAMART
TH98,KZ01,CIKOKOL,PAKUSARAKAN,KELAPA INDAH,TANGERANG,KOTA TANGERANG,-6.198537,106.643629,ALFAMART
THAK,DC_REG,DC REGIONAL,MERDEKA,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
THKK,DC_REG,DC REGIONAL,IR SOEKARNO 8X,-,-,KOTA JAKARTA PUSAT,-6.208800,106.845600,ALFAMART
TI01,KY11,BALARAJA,BOJONGSARI 59,CURUG,BOJONGSARI,KOTA TANGERANG SELATAN,-6.299820,106.682761,ALFAMART
TI02,KY10,BALARAJA,POINT REST AREA KM 725 A,SALEMBARAN,KOSAMBI,KABUPATEN TANGERANG,-6.046658,106.696001,ALFAMART
TI03,KY11,BALARAJA,FRESH SM. RAJA KM. 75,SAMPORA,CISAUK,KOTA TANGERANG,-6.190510,106.624750,ALFAMART
TI04,KY11,BALARAJA,DIKLAT PEMDA 2,SUKA BAKTI,CURUG,KAB. TANGERANG,-6.258377,106.576458,ALFAMART
TI05,KY10,BALARAJA,PERMATA SEPATAN /F [PTST],PISANGAN JAYA,SEPATAN,KOTA TANGERANG,-6.211690,106.603060,ALFAMART
TI06,KY11,BALARAJA,RUKO MELODY 2,MEDANG,TANGERANG,KAB. TANGERANG,-6.246480,107.050870,ALFAMART
TI07,KY10,BALARAJA,H SAABA 2,MERUYA SELATAN,KEMBANGAN,KOTA JAKARTA BARAT,-6.208750,106.738750,ALFAMART
TI08,KY10,BALARAJA,RAYA BOJONG RENGED [RBJR],BOJONG RENGED,TELUKNAGA,KOTA TANGERANG,-6.210540,106.612390,ALFAMART
TI09,KY10,BALARAJA,APT CISAUK POIN [ACPN],CIBOGO,CISAUK,KOTA TANGERANG,-6.206457,106.605498,ALFAMART
TI10,KY10,BALARAJA,PESONA SINDANG SARI [PESD],JELAMBAR BARU,GROGOLPETAMBURAN,KOTA TANGERANG,-6.208400,106.604920,ALFAMART
TI11,KY10,BALARAJA,PERGUDANGAN ARCADIA,SALEMBARAN,KOSAMBI,KOTA TANGERANG,-6.209930,106.603630,ALFAMART
TI12,KY10,BALARAJA,DS RUKO DOTCOM [DSRD],CURUG SANGERENG,KELAPA DUA,KOTA TANGERANG,-6.207430,106.598500,ALFAMART
TI13,KY10,BALARAJA,BDR SOETA 2F GATE 6 [2FG6],PAJANG,BENDA,KOTA TANGERANG,-6.212962,106.596578,ALFAMART
TI14,KY10,BALARAJA,HOSCOKRO LARANGAN,LARANGAN UTARA,LARANGAN,KOTA TANGERANG,-6.225410,106.725410,ALFAMART
TI15,KY11,BALARAJA,PASMOD SENTRALAND/F [PDSD],PARUNG PANJANG,PARUNG PANJANG,KABUPATEN TANGERANG,-6.352030,106.568471,ALFAMART
TI16,KY11,BALARAJA,RAYA TENJO [RYT0],TENJO,TENJO,KOTA TANGERANG,-6.182550,106.630940,ALFAMART
TI17,KY10,BALARAJA,DARKSTORE BSD [DSBS],PAGEDANGAN,PAGEDANGAN,KOTA TANGERANG,-6.210720,106.584580,ALFAMART
TI18,KY10,BALARAJA,DASANA INDAH 2/F [DSH2],BOJONG NANGKA,KELAPA DUA,KABUPATEN TANGERANG,-6.254380,106.599000,ALFAMART
TI19,KY10,BALARAJA,SALEMBARAN DADAP/F [SBDD],SALEMBARAN JATI,KOSAMBI,KABUPATEN TANGERANG,-6.075210,106.685420,ALFAMART
TI20,KY11,BALARAJA,TEGAL ANGUS 2,LENGKONG KULON,PAGEDANGAN,KOTA TANGERANG,-6.184984,106.632034,ALFAMART
TI21,KY10,BALARAJA,RUKO HIVE MAHKOTA [RHMT],BENCONGAN,KELAPA DUA,KOTA TANGERANG,-6.203500,106.600330,ALFAMART
TI22,KZ01,CIKOKOL,BANGKINANG 5,SUKAASIH,TANGERANG,KOTA TANGERANG,-6.168740,106.635600,ALFAMART
TI23,KY11,BALARAJA,FRESH PANGLIMA AIM,RAWA MEKAR JAYA,SERPONG,KOTA TANGERANG,-6.186950,106.633800,ALFAMART
TI24,KY10,BALARAJA,KAMPUNG BESAR [KNBS],KAMPUNG BESAR,TELUKNAGA,KABUPATEN TANGERANG,-6.074520,106.634510,ALFAMART
TI25,KY10,BALARAJA,TANJUNG PINANG I,KRONJO,KRONJO,KABUPATEN TANGERANG,-6.062306,106.423966,ALFAMART
TI26,KY10,BALARAJA,RAYA LANGKO - MTM,KUTA JAYA,PASAR KEMIS,KOTA TANGERANG,-6.199760,106.602040,ALFAMART
TI27,KY10,BALARAJA,ISKANDAR MUDA BABUSSALAM,DADAP,KOSAMBI,KOTA JAKARTA UTARA,-6.134402,106.750869,ALFAMART
TI28,KY11,BALARAJA,GRAND TENJO CITY,CILAKU,TENJO,KOTA TANGERANG,-6.184680,106.634250,ALFAMART
