"store_code","store_name","branch_code","branch_name","fc_code","flagroute","mds_name","latitude","longitude","tipe_toko","","","",""
"JD42","ALFAMART PERCETAKAN NEGARA 57 [PN57]","JZ01","CIKOKOL","JZ01","JC15","FEBRI","-6.188328","106.863038","AC 10P COKE","","","",""
"1MD4","ALFAMART ABDULLAH SYAFEI [ABSY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.212870","106.844489","AH 10P COKE","","","",""
"1MD4","ALFAMART ABDULLAH SYAFEI [ABSY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.212870","106.844489","AH 10P COKE","","","",""
"1MD4","ALFAMART ABDULLAH SYAFEI [ABSY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.212870","106.844489","AH 10P COKE","","","",""
"EI10","ALFAMART NOTRHLAND [NTLA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.129844739091821","106.83938226720093","","","","",""
"J178","ALFAMART RADEN SALEH [RSHJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.190090","106.844694","AU 10P COKE","","","",""
"J178","ALFAMART RADEN SALEH [RSHJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.190090","106.844694","AU 10P COKE","","","",""
"J182","ALFAMART PEGANGSAAN BARU [PGSJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.217468","106.838363","AU 10P COKE","","","",""
"J182","ALFAMART PEGANGSAAN BARU [PGSJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.217468","106.838363","AU 10P COKE","","","",""
"J187","ALFAMART KRAMAT PULO [KRMJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185679","106.847901","AU 10P COKE","","","",""
"J187","ALFAMART KRAMAT PULO [KRMJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185679","106.847901","AU 10P COKE","","","",""
"J193","ALFAMART KRAMAT PULO 2 [KPO2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.183323","106.845220","","","","",""
"J194","ALFAMART KRAMAT BUNDER [KTRJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.176323","106.844620","AH 10P COKE","","","",""
"J194","ALFAMART KRAMAT BUNDER [KTRJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.176323","106.844620","AH 10P COKE","","","",""
"J210","ALFAMART MUSI [MSI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.175496","106.809702","AU 8P COKE","","","",""
"J210","ALFAMART MUSI [MSI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.175496","106.809702","AU 8P COKE","","","",""
"J213","ALFAMART MANGGA BESAR XIII [MGBJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1456","106.82627833333332","AU 10P COKE","","","",""
"J214","ALFAMART KARANG ANYAR [KGRJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1559606","106.8312353","AU 10P COKE","","","",""
"J215","ALFAMART PEMBANGUNAN I [PGNI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.161839","106.816170","AU 8P COKE","","","",""
"J216","ALFAMART KREKOT BUNDER [KTBR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.159029","106.831576","AU 12P COKE","","","",""
"J216","ALFAMART KREKOT BUNDER [KTBR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.159029","106.831576","AU 12P COKE","","","",""
"J233","ALFAMART PECENONGAN [PCNN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.16445","106.82648","","","","",""
"J347","ALFAMART KEBON KACANG 2/F [KKC2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.18836","106.81827","","","","",""
"J387","ALFAMART GUNUNG SAHARI [GSHI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.155152","106.839423","","","","",""
"J428","ALFAMART RAJAWALI SLATAN [RJWS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.144011","106.838132","AU 12P COKE","","","",""
"J437","ALFAMART TMN KEBON SIRIH/F [TKSH]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.184252","106.820285","AU 10P COKE","","","",""
"J437","ALFAMART TMN KEBON SIRIH/F [TKSH]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.184252","106.820285","AU 10P COKE","","","",""
"J437","ALFAMART TMN KEBON SIRIH/F [TKSH]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.184252","106.820285","AU 10P COKE","","","",""
"J438","ALFAMART KEBON KOSONG RAYA [KBKR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.166741","106.848482","AU 8P COKE","","","",""
"J446","ALFAMART SALEMBA TENGAH 2 [STGH]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.193032","106.854933","AH 10P COKE","","","",""
"J447","PANGKALAN ASEM 2","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1757","106.85801","","","","",""
"J520","ALFAMART HAYAM WURUK [HYMW]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1613317","106.819675","AU 10P COKE","","","",""
"J530","ALFAMART KRAMAT SENTIONG 2 [KSG2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.187196","106.850267","AU 8P COKE","","","",""
"J530","ALFAMART KRAMAT SENTIONG 2 [KSG2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.187196","106.850267","AU 8P COKE","","","",""
"J532","ALFAMART BENHIL 2 [BHL2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.206012146950344","106.80977858069649","AU 10P COKE","","","",""
"j534","ALFAMART PENJERNIHAN [PJHN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2012346","106.8092241","AU 10P COKE","","","",""
"J534","ALFAMART PENJERNIHAN [PJHN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2012346","106.8092241","AU 10P COKE","","","",""
"J534","ALFAMART PENJERNIHAN [PJHN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2012346","106.8092241","AU 10P COKE","","","",""
"J535","LETJEND SUPRAPTO 2","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.17467","106.85448","","","","",""
"J536","ALFAMART KEMBANG RAYA [KGRY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.184877","106.8389947","AU 8P COKE","","","",""
"J536","ALFAMART KEMBANG RAYA [KGRY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.184877","106.8389947","AU 8P COKE","","","",""
"J552","ALFAMART KRAMAT IV [KTIV]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185669","106.842126","AU 8P COKE","","","",""
"J552","ALFAMART KRAMAT IV [KTIV]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185669","106.842126","AU 8P COKE","","","",""
"j590","ALFAMART PERSATUAN GURU [PGU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.17403","106.81235","","","","",""
"J601","ALFAMART BUNGUR BESAR [BRBS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.169242","106.843532","AH 10P COKE","","","",""
"J612","ALFAMART SENEN RAYA [SNYA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.177693","106.841165","AU 12P COKE","","","",""
"J612","ALFAMART SENEN RAYA [SNYA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.177693","106.841165","AU 12P COKE","","","",""
"J619","ALFAMART KEBON KACANG 9 [KKC9]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1913284","106.818694","AU 10P COKE","","","",""
"J630","ALFAMART LONTAR RAYA [LRRA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.19252894","106.81432228","AU 8P COKE","","","",""
"J662","ALFAMART HARCO MANGGA DUA [HMDA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1359898","106.8292604","","","","",""
"J664","ALFAMART LAUTZE [LTZE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.157930","106.832858","AH 10P COKE","","","",""
"J664","ALFAMART LAUTZE [LTZE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.157930","106.832858","AH 10P COKE","","","",""
"J669","ALFAMART KH. WAHID HASYIM [KWSM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.186961666666667","106.82017166666668","AU 10P COKE","","","",""
"J670","ALFAMART PEMBANGUNAN 2 [PMB2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.162376","106.818313","AU 8P COKE","","","",""
"J674","ALFAMART SPBU PANGJAY/F [SPJA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.140806144103408","106.8273197952658","AU 6P NON COKE","","","",""
"J676","ALFAMART STASIUN SENEN [SSEN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.174561","106.844168","AU 8P COKE","","","",""
"J676","ALFAMART STASIUN SENEN [SSEN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.174561","106.844168","AU 8P COKE","","","",""
"J687","ALFAMART RUKO KENARI [RKEI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1932388","106.8464776","AU 10P COKE","","","",""
"J687","ALFAMART RUKO KENARI [RKEI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1932388","106.8464776","AU 10P COKE","","","",""
"J690","ALFAMART KS TUBUN 2 [KST2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.191428","106.806271","AH 10P COKE","","","",""
"J690","ALFAMART KS TUBUN 2 [KST2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.191428","106.806271","AH 10P COKE","","","",""
"J701","ALFAMART KEBON JAHE [KEHE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.18019","106.81731","","","","",""
"J701","ALFAMART KEBON JAHE [KEHE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.18019","106.81731","","","","",""
"J731","ALFAMART MENTENG SQUARE/F [MSQR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.200469","106.851528","AU 8P COKE","","","",""
"J731","ALFAMART MENTENG SQUARE/F [MSQR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.200469","106.851528","AU 8P COKE","","","",""
"J733","ALFAMART KAJI [KAJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.166891","106.815102","AU 8P COKE","","","",""
"J737","ALFAMART GEREJA AYAM [GEYA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.162271666666667","106.83449166666666","AU 8P COKE","","","",""
"J757","ALFAMART MEDITERANIA MARINA [MEMA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.129413335584104","106.82929658330977","AU 8P COKE","","","",""
"J758","ALFAMART KOMP. LODAN CENTER [LODC]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.12959","106.81690","","","","",""
"J761","ALFAMART PADEMANGAN-2 [PDA2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.139962","106.841378","AU 8P COKE","","","",""
"J762","ALFAMART PADEMANGAN III [PDM3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.136352","106.842024","AU 8P COKE","","","",""
"J763","ALFAMART BUDI MULIA AMPERA [BUMA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.13664","106.83435833333333","AU 10P COKE","","","",""
"J764","ALFAMART AMPERA RAYA [AMRA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1340348","106.8377021","AU 8P COKE","","","",""
"J765","ALFAMART PADEMANGAN 4 [PDM4]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.138716","106.840829","AU 8P COKE","","","",""
"J766","ALFAMART PADEMANGAN 7 [PDM7]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.130857","106.844344","AU 8P COKE","","","",""
"J767","ALFAMART PADEMANGAN 5 [PDM5]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.141617","106.840503","AU 8P COKE","","","",""
"J768","ALFAMART PADEMANGAN 6 [PDM6]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1419371","106.8389857","AC 8P COKE","","","",""
"J769","ALFAMART AMPERA RAYA 2 [APR2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1306149","106.8420228","AU 8P COKE","","","",""
"J777","ALFAMART PADEMANGAN [PDMA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.142067","106.839032","AU 8P COKE","","","",""
"J793","ALFAMART MARTAPURA [MPTA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2003588","106.8200711","AU 8P COKE","","","",""
"J813","ALFAMART PENJERNIHAN 2 [PJN2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.202763","106.806275","AU 10P COKE","","","",""
"J813","ALFAMART PENJERNIHAN 2 [PJN2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.202763","106.806275","AU 10P COKE","","","",""
"J813","ALFAMART PENJERNIHAN 2 [PJN2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.202763","106.806275","AU 10P COKE","","","",""
"J813","ALFAMART PENJERNIHAN 2 [PJN2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.202763","106.806275","AU 10P COKE","","","",""
"J816","ALFAMART STASIUN GAMBIR 2 [STGR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.161227","106.849727","AC 10P COKE","","","",""
"J816","ALFAMART STASIUN GAMBIR 2 [STGR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.161227","106.849727","AC 10P COKE","","","",""
"J817","ALFAMART DWI WARNA 2 [DWRN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1512674","106.830003","AU 10P COKE","","","",""
"J841","ALFAMART BENDUNGAN JT LUHUR [BJTL]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.203213","106.772235","AU 10P COKE","","","",""
"J847","ALFAMART KS.TUBUN 3 [KSN3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.188875","106.808808","","","","",""
"J848","ALFAMART JUANDA 3 [JND3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.163882","106.8232729","AU 8P COKE","","","",""
"J871","ALFAMART GUNUNG SAHARI 2 [GSR2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.149388","106.835288","AU 10P COKE","","","",""
"J871","ALFAMART GUNUNG SAHARI 2 [GSR2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.149388","106.835288","AU 10P COKE","","","",""
"J872","ALFAMART PANGERAN JAYAKARTA 3 [PJKT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.142618333333333","106.82930166666665","AU 10P COKE","","","",""
"J874","ALFAMART BENDUNGAN HILIR 3 [BDH3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2056234","106.8098273","AU 10P COKE","","","",""
"J874","ALFAMART BENDUNGAN HILIR 3 [BDH3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2056234","106.8098273","AU 10P COKE","","","",""
"J905","ALFAMART AWALUDIN [AWLD]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.146931","106.804314","AU 10P COKE","","","",""
"J910","ALFAMART ANGKE JAYA 3 [AJA3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.148292","106.799165","AU 8P COKE","","","",""
"J910","ALFAMART ANGKE JAYA 3 [AJA3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.148292","106.799165","AU 8P COKE","","","",""
"J913","ALFAMART DWI WARNA [DWWN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.148900","106.829175","AH 10P COKE","","","",""
"J913","ALFAMART DWI WARNA [DWWN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.148900","106.829175","AH 10P COKE","","","",""
"J918","ALFAMART KALIBARU TIMUR 5 [KLT5]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.170673","106.849192","AU 10P COKE","","","",""
"J930","ALFAMART TANAH SEREAL [TNS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.160089","106.810480","AU 8P COKE","","","",""
"J933","ALFAMART PEJAGALAN 3 [PJL3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.138063","106.803812","","","","",""
"J937","ALFAMART ANGGREK III [AGK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.21652","106.82793","","","","",""
"J937","ALFAMART ANGGREK III [AGK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.21652","106.82793","","","","",""
"JC15","PERCETAKAN NEGARA 38","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1913036","106.8565921","","","","",""
"JC20","CEMPAKA PUTIH 20","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.17981","106.86711","","","","",""
"JC82","TIMAH RAYA","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1719714","106.8529013","","","","",""
"JC90","BOUTIQUE KEMAYORAN","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1572363","106.8524685","","","","",""
"JD36","CEMPAKA PUTIH 116","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1768194","106.8744055","","","","",""
"JD42","PERCETAKAN NEGARA 57","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1883861","106.862808","","","","",""
"JD74","CEMPAKA PTH UTARA 2","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.173222","106.857333","","","","",""
"K173","ALFAMART PANJANG [PJG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.218843","106.770261","AU 8P COKE","","","",""
"K174","ALFAMART KEAMANAN [KMN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.151353333333333","106.81443166666668","AU 6P COKE","","","",""
"K175","ALFAMART GG. BETET [BTT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","","","","","","",""
"K178","ALFAMART JELAMBAR JAYA [KJLJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.154393","106.788363","AU 10P COKE","","","",""
"K179","ALFAMART JEMBATAN LIMA [JBLM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.150056873448193","106.8075983505696","AU 10P COKE","","","",""
"K184","ALFAMART SAWAH LIO [KSWL]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.147024","106.804179","AU 8P COKE","","","",""
"K186","ALFAMART ANGGREK GARUDA [AGGD]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1911269","106.7955527","AU 10P COKE","","","",""
"K189","ALFAMART DURI SELATAN [DUSE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.161453","106.806440","AU 10P COKE","","","",""
"K194","ALFAMART KALI ANYAR [KLAY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.155221666666667","106.79832","","","","",""
"K196","ALFAMART KRENDANG RAYA [KAYA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.151527","106.804820","AU 10P COKE","","","",""
"K198","ALFAMART TAWAKAL RAYA [TWRY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.167391772673433","106.79559473777616","AU 10P COKE","","","",""
"K202","ALFAMART KRENDANG UTARA [KRUT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1479403","106.80514549","AU 10P COKE","","","",""
"K206","ALFAMART ANGKE JAYA [KAGJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.142534","106.798739","AU 8P COKE","","","",""
"K206","ALFAMART ANGKE JAYA [KAGJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.142534","106.798739","AU 8P COKE","","","",""
"K216","ALFAMART KERAJINAN [KRJN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.154394999999999","106.81148166666665","AC 8P COKE","","","",""
"K223","ALFAMART KT BAMBU UTARA I [KBU1]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.183804","106.808311","AU 8P COKE","","","",""
"K223","ALFAMART KT BAMBU UTARA I [KBU1]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.183804","106.808311","AU 8P COKE","","","",""
"K224","ALFAMART KEMENANGAN III [KMN3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.142693333333333","106.81197833333333","AU 10P COKE","","","",""
"K226","ALFAMART KOTA BAMBU II [KBU2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185500","106.805061","AU 8P COKE","","","",""
"K226","ALFAMART KOTA BAMBU II [KBU2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185500","106.805061","AU 8P COKE","","","",""
"K227","ALFAMART ANGKE SAMARASA [AKSA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.143662","106.797556","AU 6P COKE","","","",""
"K227","ALFAMART ANGKE SAMARASA [AKSA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.143662","106.797556","AU 6P COKE","","","",""
"K231","ALFAMART PANJANG CIDODOL [PNDL]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.221061","106.771877","AC 10P COKE","","","",""
"K233","ALFAMART KEADILAN II [KDL2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.147136666666667","106.81213333333332","AU 8P COKE","","","",""
"K238","ALFAMART MANGGA BESAR 8 [MGG8]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.150561","106.825610","AU 10P COKE","","","",""
"K238","ALFAMART MANGGA BESAR 8 [MGG8]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.150561","106.825610","AU 10P COKE","","","",""
"K247","ALFAMART TANJUNG DUREN [TGDN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.173602","106.785862","AU 10P COKE","","","",""
"K249","ALFAMART JEMBATAN LIMA RAYA 3 [JLY3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.15337559","106.80785","AU 8P COKE","","","",""
"K258","ALFAMART JELAMBAR BARAT [JRBT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1461493","106.7832278","AU 8P COKE","","","",""
"K260","ALFAMART JELAMBAR UTAMA [KJRU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.152480","106.781534","AU 8P COKE","","","",""
"K265","ALFAMART DR. SUSILO III [DRS3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.157879","106.808502","","","","",""
"K268","ALFAMART DUTA MAS [DTMS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.14619512","106.78067782","AU 10P COKE","","","",""
"K270","ALFAMART TAMAN HARAPAN INDAH/F [KTHI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.144099","106.787824","AU 6P COKE","","","",""
"K271","ALFAMART PEJAGALAN 2 [PGL2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.138352","106.802911","AU 8P COKE","","","",""
"K279","ALFAMART RAYA DURI UTARA [RADU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.154578","106.806557","AC 8P COKE","","","",""
"K280","ALFAMART KEMANGGISAN [KMSN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1965991","106.787588","AU 8P COKE","","","",""
"K281","ALFAMART KEMANGGISAN 4 [KMG4]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1976048","106.7876609","AU 10P COKE","","","",""
"K284","ALFAMART ANGGREK GARUDA/F [AKGA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.19508318","106.79496743","AU 8P COKE","","","",""
"K288","ALFAMART KEBON JERUK RAYA 2 [KJR2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.197597","106.773082","AU 8P COKE","","","",""
"K289","ALFAMART KEDOYA DURI RAYA [DOYA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.181099","106.762152","AU 8P COKE","","","",""
"K292","ALFAMART KEDOYA 3 [KDY3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.166340","106.764110","AU 8P COKE","","","",""
"K293","ALFAMART KEDOYA RAYA [KDYA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.177531494759023","106.75772158429027","AU 8P COKE","","","",""
"K293","ALFAMART KEDOYA RAYA [KDYA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.177531494759023","106.75772158429027","AU 8P COKE","","","",""
"K294","ALFAMART KEBON JERUK IX [KJIX]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.153547414286411","106.82099430157588","AC 8P COKE","","","",""
"K316","ALFAMART SUKARJO WIRYO P [SWP]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.161032521006416","106.8266924132239","AU 10P COKE","","","",""
"K360","ALFAMART KEMANGGISAN II/F [KSN2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.202918","106.787799","AU 6P COKE","","","",""
"K362","ALFAMART KEBON RAYA [KBRA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185484","106.773870","AU 8P NON COKE","","","",""
"K409","ALFAMART SULAIMAN [IMAN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.195147","106.769062","AU 10P COKE","","","",""
"K451","ALFAMART JL. KOPI [JKPI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.133952273818498","106.8103049248714","AU 10P COKE","","","",""
"K457","ALFAMART SASAK [SSAK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.208545","106.770005","AU 12P COKE","","","",""
"K460","ALFAMART KEDOYA RAYA 2 [AYA2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1790691","106.7580245","AU 8P COKE","","","",""
"K460","ALFAMART KEDOYA RAYA 2 [AYA2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1790691","106.7580245","AU 8P COKE","","","",""
"K466","ALFAMART JL. ASSIROT [ASRT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.225721","106.774965","AU 10P COKE","","","",""
"K481","ALFAMART KEBON JERUK IX 2 [JIX2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1527897442656565","106.82103670346056","AU 10P COKE","","","",""
"K504","ALFAMART KBN JERUK RAYA 3 [KJR3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1986929923295975","106.76557132042944","AU 8P COKE","","","",""
"K505","ALFAMART JELAMBAR UTAMA 2 [JU2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.152878","106.785117","AU 8P COKE","","","",""
"K508","ALFAMART KEDOYA DURI 2 [KOR2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.183506","106.766912","AU 8P COKE","","","",""
"K509","ALFAMART RAWA KEPA 2 [RWK2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1717001","106.8030513","AU 8P COKE","","","",""
"K511","ALFAMART SYAHDAN [SYDN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.200756281614304","106.78755219094455","AU 10P COKE","","","",""
"K525","ALFAMART KELAPA DUA KBN JERUK/F [KDKJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.212276","106.769550","AC 8P COKE","","","",""
"K563","ALFAMART H KELIK [HKLK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2086653197184205","106.76679365336895","AU 8P COKE","","","",""
"K577","ALFAMART LAPANGAN BOLA [LPBA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.20052","106.5925406","AU 10P COKE","","","",""
"K583","ALFAMART ANGGREK ROSLIANA [ROSA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.194287883117795","106.79190130904317","AU 10P COKE","","","",""
"K586","ALFAMART TSS DURI SELATAN [TSDS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.156745","106.804838","AU 8P COKE","","","",""
